pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_eqt,st_teff,st_rad,st_mass,sy_dist,score_IRIS,score_NEO,score_ALEX,score_EVA,score_consensus
CoRoT-25 b,CoRoT-25,1,1,Transit,2013,4.86069,12.11,85.81,1330.0,6040.0,1.19,1.09,1103.48,0.0,69.34831750717136,35.92715750706751,0.0,26.31886875355972
91 Aqr b,91 Aqr,3,1,Radial Velocity,2013,181.4,13.1,1017.0,,4665.0,11.0,1.4,44.0304,0.0,72.17202616358,30.0,24.90958904109589,31.770403801168975
GJ 163 b,GJ 163,1,3,Radial Velocity,2013,8.63182,3.25,10.6,,3500.0,0.409738,0.4,15.1285,0.0,99.29449980239659,30.0,10.709464657534248,35.00099111498271
GJ 163 c,GJ 163,1,3,Radial Velocity,2013,25.63058,2.5,6.8,,3500.0,0.409738,0.4,15.1285,10.0,99.23178035823196,30.0,12.10662301369863,37.834600842982645
GJ 163 d,GJ 163,1,3,Radial Velocity,2013,603.95116,5.92,29.4,,3500.0,0.409738,0.4,15.1285,0.0,93.08212159122294,30.0,20.36017863013699,35.860575055339986
DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,1,1,Astrometry,2013,246.36,11.9,9057.77,,,,0.075,20.77,0.0,7.28422273912676,30.0,30.24876712328767,16.88324746560361
HIP 63242 b,HIP 63242,1,1,Radial Velocity,2013,124.6,12.5,2917.56,,4830.0,10.275655,1.54,156.456,0.0,57.55823744583289,30.0,20.24109589041096,26.949833334060962
HD 103774 b,HD 103774,2,1,Radial Velocity,2013,5.8881,13.3,116.0,,6489.0,1.581047,1.335,56.4089,0.0,79.5971582702684,30.0,10.483953424657535,30.020277923731484
HD 109271 b,HD 109271,1,2,Radial Velocity,2013,7.8543,4.31,17.162,,5783.0,1.294595,1.047,55.8716,0.0,97.26001036049817,30.0,10.645558904109592,34.476392316151944
Kepler-62 c,Kepler-62,1,5,Transit,2013,12.4417,0.54,4.0,578.0,4925.0,0.64,0.69,300.874,30.0,90.67477437656467,55.56085469314911,0.0,44.058907267428445
Kepler-62 b,Kepler-62,1,5,Transit,2013,5.714932,1.31,9.0,750.0,4925.0,0.64,0.69,300.874,30.0,96.17392029181978,64.15616659106425,1.1697204383561655,47.874951830310046
Kepler-69 b,Kepler-69,1,2,Transit,2013,13.722341,2.24,5.65,779.0,5638.0,0.93,0.81,730.625,0.0,98.58123127988779,65.79931601345962,0.0,41.09513682333685
HD 40307 g,HD 40307,1,5,Radial Velocity,2013,197.8,2.56,7.1,255.0,4956.0,0.716684,0.77,12.9363,24.0,86.58796802312136,41.209023538894016,22.820034246575343,43.65425645214768
WASP-63 b,WASP-63,1,1,Transit,2012,4.37808,15.80469,117.5971,1469.91,5550.0,1.86,1.28,290.684,0.0,58.88722724415374,19.095684558132973,0.0,19.495727950571677
HD 37605 c,HD 37605,1,2,Radial Velocity,2012,2720.0,13.1,1013.8777,,5329.0,0.91,0.94,46.7864,0.0,67.58920002026136,30.0,10.0,26.89730000506534
WASP-62 b,WASP-62,1,1,Transit,2012,4.41195,14.79588,165.2716,1475.3,6230.0,1.23,1.11,175.631,0.0,60.2529110629509,22.998831032637042,0.0,20.812935523896986
Kepler-79 c,Kepler-79,1,4,Transit,2012,27.4029,3.72,5.9,734.0,6174.0,1.302,1.165,1020.72,0.0,97.1302342599453,62.25028339955305,0.0,39.845129414874584
Kepler-79 b,Kepler-79,1,4,Transit,2012,13.4845,3.47,10.9,929.0,6174.0,1.302,1.165,1020.72,0.0,95.5569052629503,80.0,0.0,43.889226315737574
Kepler-60 c,Kepler-60,1,3,Transit,2012,8.9187,1.9,3.85,1023.0,5905.0,1.257,1.041,1025.1,30.0,92.55831518036952,80.0,0.0,50.639578795092376
HAT-P-39 b,HAT-P-39,2,1,Transit,2012,3.54387,17.609,190.372,1752.0,6430.0,1.625,1.404,697.004,0.0,48.29455935370061,7.064311681581273,0.0,13.839717758820472
Kepler-46 b,Kepler-46,1,3,Transit,2012,33.60134,9.057,1907.0,543.0,5155.0,0.938,0.902,777.06,0.0,66.89177777219766,19.781047838972235,0.0,21.66820640279247
Kepler-52 b,Kepler-52,1,3,Transit,2012,7.8773565,2.1,135.0,553.0,4075.0,0.52,0.54,321.542,0.0,92.02730858000723,55.07121205042548,0.0,36.77463015760818
Kepler-58 b,Kepler-58,1,4,Transit,2012,10.2184954,2.78,35.5,920.0,5843.0,1.03,0.95,969.252,0.0,96.47598152595478,80.0,0.0,44.118995381488695
HD 197037 b,HD 197037,2,1,Radial Velocity,2012,1035.7,13.9,251.0,,6150.0,1.105,1.11,33.1944,0.0,75.50723471285092,30.0,10.0,28.87680867821273
Kepler-81 c,Kepler-81,1,3,Transit,2012,12.04,2.37,4.3,502.0,4385.0,0.59,0.64,348.291,0.0,92.32388504221545,52.808965120721766,0.0,36.283212540734304
RR Cae b,RR Cae,2,1,Eclipse Timing Variations,2012,4343.5,13.0,1334.886,,3904.0,0.193119,0.44,21.1916,0.0,62.15349583046954,30.0,10.0,25.538373957617384
HAT-P-42 b,HAT-P-42,1,1,Transit,2012,4.641878,14.348,331.801,1428.0,5743.0,1.53,1.178,405.238,0.0,60.81172444214024,25.065413289059435,0.0,21.469284432799917
Kepler-56 c,Kepler-56,1,3,Transit,2012,21.40239,9.8,181.0,1087.0,4840.0,4.23,1.32,912.994,0.0,78.57337603027443,47.03629667572245,0.0,31.402418176499218
Kepler-56 b,Kepler-56,1,3,Transit,2012,10.5016,6.51,22.1,1378.0,4840.0,4.23,1.32,912.994,0.0,79.25262243855565,80.0,0.0,39.81315560963891
HD 220074 b,HD 220074,1,1,Radial Velocity,2012,672.09998,12.2,5288.6912,,3787.0,54.92,2.2,324.54,0.0,37.36347768002317,30.0,14.75890575342466,20.53059585836196
Kepler-65 d,Kepler-65,1,4,Transit,2012,8.13123,1.52,4.14,1117.0,6211.0,1.41,1.25,303.728,30.0,89.64648802493114,80.0,0.0,49.91162200623279
Kepler-65 c,Kepler-65,1,4,Transit,2012,5.859944,2.58,5.4,1246.0,6211.0,1.41,1.25,303.728,0.0,88.61713548813636,80.0,0.0,42.154283872034085
Kepler-38 b,Kepler-38,2,1,Transit,2012,105.599,4.3,122.0,475.0,5623.0,1.752,0.941,1174.59,0.0,88.95448121331651,49.92535739764338,0.0,34.71995965273997
Kepler-30 d,Kepler-30,1,3,Transit,2012,143.34394,8.8,23.1,308.0,5498.0,0.95,0.99,914.221,23.6,77.37251137598452,33.889586224677814,19.698360365296807,38.64011449148978
Kepler-50 c,Kepler-50,1,2,Transit,2012,9.37647,2.17,8.2,1125.0,6225.0,1.58,1.24,250.11,0.0,90.71250184527442,80.0,0.0,42.6781254613186
WTS-1 b,WTS-1,1,1,Transit,2012,3.352057,16.7,1274.44,1500.0,6250.0,1.15,1.2,2346.01,0.0,46.86221482814475,8.269535252194714,0.0,13.782937520084866
HD 66141 b,HD 66141,1,1,Radial Velocity,2012,480.5,12.8,1906.9,,4323.0,21.4,1.1,68.1509,0.0,64.77379970352904,30.0,30.506849315068493,31.320162254649382
HD 208527 b,HD 208527,1,1,Radial Velocity,2012,875.5,12.5,3146.4,,4035.0,51.1,1.6,312.202,0.0,54.28766823549014,30.0,10.0,23.571917058872536
MOA-bin-1L b,MOA-bin-1L,1,1,Microlensing,2012,,13.0,1200.0,,,,0.75,5100.0,0.0,71.13844403840011,30.0,40.0,35.28461100960003
Kepler-32 d,Kepler-32,1,5,Transit,2012,22.7802,2.7,39.9089,328.0,3900.0,0.53,0.58,323.847,0.0,88.66889010596545,44.58001986388109,7.705678538812776,35.238647127164825
WASP-59 b,WASP-59,1,1,Transit,2012,7.919585,8.687,274.276,670.0,4650.0,0.613,0.719,115.936,0.0,84.19232519368543,45.41540403820956,0.0,32.40193230797375
MOA-2010-BLG-073L b,MOA-2010-BLG-073L,1,1,Microlensing,2012,,12.4,3500.0,,,,0.16,2800.0,0.0,53.09233714536534,30.0,40.0,30.773084286341337
Kepler-32 f,Kepler-32,1,5,Transit,2012,0.74296,0.82,969.228,1026.0,3900.0,0.53,0.58,323.847,0.0,82.52380043657907,80.0,4.661065205479442,41.796216410514624
KELT-1 b,KELT-1,1,1,Transit,2012,1.217514,12.442,8654.15,2361.0,6516.0,1.471,1.335,268.43,0.0,0.0,0.0,0.0,0.0
HATS-1 b,HATS-1,1,1,Transit,2012,3.446459,14.594,589.55,1359.0,5870.0,1.038,0.986,283.971,0.0,59.81638946828682,23.720883237024104,0.0,20.88431817632773
MOA-2010-BLG-477L b,MOA-2010-BLG-477L,1,1,Microlensing,2012,,13.6,480.0,,5950.0,,0.67,2300.0,0.0,76.0157853171025,30.0,40.0,36.50394632927562
HD 166724 b,HD 166724,1,1,Radial Velocity,2012,5144.0,13.0,1207.7479466,,5127.0,0.797485,0.81,45.1342,0.0,61.759834083365945,30.0,10.0,25.439958520841486
BD+20 274 b,BD+20 274,1,1,Radial Velocity,2012,578.2,13.0,1334.886,,4296.0,17.3,0.8,1322.51,0.0,68.9894293621198,30.0,22.47671232876712,30.36653542272173
HD 219415 b,HD 219415,1,1,Radial Velocity,2012,2093.3,13.8,317.83,,4820.0,2.9,1.0,165.184,0.0,73.21741685214243,30.0,10.0,28.30435421303561
HD 150706 b,HD 150706,1,1,Radial Velocity,2012,5894.0,13.3,772.32302901,,5961.0,0.96,1.17,28.2697,0.0,63.465514649879715,30.0,10.0,25.866378662469927
OGLE-2011-BLG-0251L b,OGLE-2011-BLG-0251L,1,1,Microlensing,2012,,14.2,170.0,,,,0.26,2570.0,0.0,77.47591526550343,30.0,40.0,36.86897881637586
Kepler-46 c,Kepler-46,1,3,Transit Timing Variations,2012,57.011,13.5,119.499,455.0,5155.0,0.938,0.902,777.06,0.0,71.36643302800269,23.388563676084992,0.0,23.688749176021922
GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012,3.3366496,4.57,13.9,593.5,3600.0,0.547,0.539,29.4214,0.0,92.27262844154767,54.77563920014133,0.0,36.76206691042225
Kepler-59 c,Kepler-59,1,2,Transit,2012,17.9801235,1.98,3.81,752.0,6074.0,0.94,1.04,1163.22,30.0,97.43906519761877,64.55393792451606,0.0,47.99825078053371
Kepler-58 c,Kepler-58,1,4,Transit,2012,15.5741568,2.86,53.0,799.0,5843.0,1.03,0.95,969.252,0.0,99.31644513814676,66.29985154455464,0.0,41.40407417067535
Kepler-51 c,Kepler-51,1,4,Transit,2012,85.312,9.0,4.0,439.0,6018.0,0.94,1.04,783.831,0.0,80.21345528273886,37.95505921833601,1.2827785388127815,29.86282325997191
GJ 667 C b,GJ 667 C,3,5,Radial Velocity,2012,7.203,2.25,5.68,,3350.0,,0.33,7.24396,10.0,98.76399931017735,30.0,10.59202739726027,37.339006676859405
Kepler-59 b,Kepler-59,1,2,Transit,2012,11.8681707,1.1,4.1,864.0,6074.0,0.94,1.04,1163.22,30.0,94.79089218124098,80.0,7.975466084931508,53.191589566543115
Kepler-53 b,Kepler-53,1,3,Transit,2012,18.6489525,2.89,111.0,701.0,5858.0,0.89,0.98,1366.07,0.0,97.13674333828705,61.679542444214,0.0,39.70407144562526
Kepler-52 c,Kepler-52,1,3,Transit,2012,16.3850021,1.84,45.4,433.0,4075.0,0.52,0.54,321.542,0.0,89.48299689044231,49.59175760461598,1.042545834703187,35.02932508244037
Kepler-55 b,Kepler-55,1,5,Transit,2012,27.9481449,2.43,43.0,400.0,4362.0,0.58,0.62,578.796,0.0,89.81413663181466,48.01874432889872,0.6304411333333277,34.61583052351168
WASP-80 b,WASP-80,1,1,Transit,2012,3.06785234,11.197791,170.99254,825.0,4143.0,0.586,0.577,49.7876,0.0,82.1689319823709,39.37883633208679,0.0,30.386942078614425
HIP 57274 c,HIP 57274,1,3,Radial Velocity,2011,32.03,14.2,130.0,,4640.0,0.68,0.73,25.8618,0.0,77.77609243651277,30.0,12.632602739726025,30.1021737940597
HIP 57274 d,HIP 57274,1,3,Radial Velocity,2011,431.7,14.2,167.4,,4640.0,0.68,0.73,25.8618,0.0,76.73877186987116,30.0,34.51780821917808,35.31414502226231
WASP-39 b,WASP-39,1,1,Transit,2011,4.0552941,14.336311,89.31023,1166.0,5485.0,0.939,0.913,213.982,0.0,68.988864068453,27.948348104505143,0.0,24.234303043239535
Kepler-43 b,Kepler-43,1,1,Transit,2011,3.0240949,13.663771,1026.5909,1620.0,6041.0,1.42,1.32,1005.84,0.0,51.803247796387836,19.636592141012528,0.0,17.85995998435009
KOI-13 b,KOI-13,3,1,Transit,2011,1.763588,16.948008,2949.4624,2550.0,7650.0,1.74,1.72,519.096,0.0,7.8463648092527425,0.0,0.0,1.9615912023131856
Qatar-2 b,Qatar-2,1,1,Transit,2011,1.33711647,14.056,792.635,1344.0,4645.0,0.776,0.743,181.374,0.0,59.478677427478864,24.537049137707882,0.0,21.00393164129669
Kepler-44 b,Kepler-44,1,1,Transit,2011,3.2467293,12.22,317.82,1544.0,5800.0,1.35,1.12,1188.0,0.0,62.19444294820222,31.3508276995764,0.0,23.386317661944656
Kepler-41 b,Kepler-41,1,1,Transit,2011,1.8555582,14.46,177.98,1790.0,5750.0,1.29,1.15,1093.08,0.0,53.402041058824196,17.849423287810133,0.0,17.81286608665858
Kepler-20 e,Kepler-20,2,6,Transit,2011,6.0984882,0.821,0.76,1004.0,5495.0,0.9164,0.929,282.563,30.0,90.95172798632059,80.0,27.931245605479447,57.22074339795
HD 106270 b,HD 106270,1,1,Radial Velocity,2011,1888.0,12.4,3623.2438398,,5509.0,2.66,1.39,93.808,0.0,48.662403120311126,30.0,10.0,22.16560078007778
HD 204941 b,HD 204941,2,1,Radial Velocity,2011,1733.0,10.1,73.1009,,5026.0,0.78,0.58,28.7165,0.0,82.84023920486159,30.0,10.0,30.710059801215397
HD 7199 b,HD 7199,1,1,Radial Velocity,2011,615.0,,3639.13526015,,5371.0,0.97,0.77,36.1531,0.0,68.66912351615461,30.0,49.45205479452055,37.03029457766879
HIP 57274 b,HIP 57274,1,3,Radial Velocity,2011,8.1352,,3359.44626199,,4510.0,0.78,0.29,25.8618,0.0,72.08166100540275,30.0,40.668646575342464,35.687576895186304
Kepler-33 f,Kepler-33,1,5,Transit,2011,41.02902,4.46,9.6,691.0,5904.0,1.82,1.291,1209.16,0.0,94.743614023233,59.0585224840733,0.0,38.450534126826575
Kepler-33 d,Kepler-33,1,5,Transit,2011,21.77596,5.35,3.91,853.0,5904.0,1.82,1.291,1209.16,0.0,93.74353902438905,62.42008710856313,0.0,39.040906533238044
CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,1,1,Imaging,2011,10037.5,12.4,3337.1,370.0,580.5,,0.021,23.1,0.0,26.498677991100287,0.0,1.4583333333333286,6.989252831108404
HAT-P-27 b,HAT-P-27,2,1,Transit,2011,3.039577,11.43,197.05,1091.99,5316.0,0.864673,0.916,199.173,0.0,75.26475798025069,40.15434572567498,0.0,28.854775926481416
KOI-55 b,KOI-55,1,2,Orbital Brightness Modulation,2011,0.240104,0.759,0.44,,27730.0,0.203,0.496,1231.02,50.0,95.91550070533509,30.0,45.98973457534247,55.47630882016939
KOI-55 c,KOI-55,1,2,Orbital Brightness Modulation,2011,0.342887,0.867,0.655,,27730.0,0.203,0.496,1231.02,50.0,96.11972999769127,30.0,55.6881824931507,57.951978122710486
WD 0806-661 b,WD 0806-661,1,1,Imaging,2011,,12.6,2542.627256,340.0,9552.0,,0.62,19.2444,0.0,50.24151672749109,0.0,34.58333333333333,21.206212515206104
Kepler-27 c,Kepler-27,1,3,Transit,2011,31.3309,4.9,4385.87,481.0,5400.0,0.59,0.65,1044.36,0.0,52.5682876256025,0.0,0.0,13.142071906400625
Kepler-27 b,Kepler-27,1,3,Transit,2011,15.3348,4.0,2895.31,610.0,5400.0,0.59,0.65,1044.36,0.0,69.72684914740913,6.098307237313577,0.0,18.956289096180676
Kepler-31 c,Kepler-31,1,3,Transit,2011,42.6318,5.3,1493.7,615.0,6340.0,1.22,1.21,1664.64,0.0,79.04182156626041,35.76752160308652,0.0,28.702335792336733
Kepler-32 c,Kepler-32,1,5,Transit,2011,8.7522,2.0,158.9,451.0,3900.0,0.53,0.58,323.847,0.0,89.253902207678,50.25643121866751,0.0,34.87758335658638
Kepler-31 b,Kepler-31,1,3,Transit,2011,20.8613,5.5,36.7418,781.0,6340.0,1.22,1.21,1664.64,0.0,94.7372721898085,59.73121695391632,0.0,38.6171222859312
Kepler-16 b,Kepler-16,2,1,Transit,2011,228.776,8.4493,105.833,,4450.0,0.6489,0.6897,75.0852,0.0,88.38961212562491,30.0,28.80350684931507,36.798279743734994
Kepler-18 b,Kepler-18,1,3,Transit,2011,3.504725,2.0,6.9,1165.0,5345.0,1.108,0.972,433.047,30.0,89.43597167100361,80.0,0.0,49.8589929177509
Kepler-35 b,Kepler-35,2,1,Transit,2011,131.458,8.16,40.363,,5606.0,1.0284,0.8877,1819.17,0.0,89.6537338699539,30.0,20.80476712328767,35.11462524831039
Kepler-18 d,Kepler-18,1,3,Transit,2011,14.85888,6.98,16.4,720.0,5345.0,1.108,0.972,433.047,0.0,90.71769464892516,53.15978517468168,0.0,35.96936995590171
CoRoT-19 b,CoRoT-19,1,1,Transit,2011,3.89713,14.46,352.78,2000.0,6090.0,1.65,1.21,790.663,0.0,47.031292997862,11.704644946573453,0.0,14.683984486108864
HAT-P-37 b,HAT-P-37,1,1,Transit,2011,2.797436,13.204,371.528,1271.0,5500.0,0.877,0.929,390.594,0.0,66.29608267721873,31.31161326905523,0.0,24.40192398656849
CoRoT-23 b,CoRoT-23,1,1,Transit,2011,3.6313,11.77,889.9,1660.0,5900.0,1.61,1.14,1060.97,0.0,55.55339514493611,26.431867402436865,0.0,20.496315636843242
Kepler-42 c,Kepler-42,1,3,Transit,2011,0.45328509,0.73,60.337,720.0,3068.0,0.17,0.13,40.0595,0.0,93.98116052643714,62.141500631850455,1.9372563087671217,39.51497936676368
Kepler-33 c,Kepler-33,1,5,Transit,2011,13.17562,3.2,0.39,1009.0,5904.0,1.82,1.291,1209.16,0.0,94.10101949331639,80.0,0.0,43.5252548733291
Kepler-33 e,Kepler-33,1,5,Transit,2011,31.7844,4.02,5.57,752.0,5904.0,1.82,1.291,1209.16,0.0,96.97922634180584,62.456322566474554,0.0,39.8588872270701
Kepler-33 b,Kepler-33,1,5,Transit,2011,5.66793,1.74,3.68,1336.0,5904.0,1.82,1.291,1209.16,30.0,84.92186612204182,80.0,0.0,48.730466530510455
HD 192310 b,HD 192310,1,2,Radial Velocity,2011,74.72,4.27,16.9,355.0,5166.0,0.857922,0.8,8.79687,0.0,87.13266419587234,44.6876920319979,9.16220319634703,35.24563985605432
HAT-P-28 b,HAT-P-28,1,1,Transit,2011,3.257215,13.585,198.953,1384.0,5680.0,1.103,1.025,401.319,0.0,64.3756627220294,29.087405556712085,0.0,23.365767069685372
UZ For b,UZ For,2,2,Eclipse Timing Variations,2011,5840.0,,2002.2,,5286.9,,0.7,239.60387482,0.0,72.82639421983734,30.0,40.0,35.706598554959335
HIP 5158 c,HIP 5158,1,2,Radial Velocity,2011,9017.76,12.2,4780.1632,,4813.0,0.754089,0.78,51.6026,0.0,26.450271243629228,30.0,10.0,16.612567810907308
HU Aqr AB b,HU Aqr,2,2,Eclipse Timing Variations,2011,2390.0,12.8,1875.197,,5952.0,,0.88,192.19807871,0.0,61.571320321374436,30.0,10.0,25.392830080343607
UZ For c,UZ For,2,2,Eclipse Timing Variations,2011,1916.25,,2447.2,,5286.9,,0.7,239.60387482,0.0,76.24107055443466,30.0,40.0,36.560267638608664
HD 156279 b,HD 156279,1,2,Radial Velocity,2011,133.40355,12.5,2997.75753482,,5453.0,0.95,0.94,36.1945,0.0,56.873835199022714,30.0,20.964675342465753,26.95962763537212
HD 79498 b,HD 79498,2,1,Radial Velocity,2011,1807.0,13.6,425.8922,,5748.0,1.05,1.08,48.9489,0.0,73.21107340121586,30.0,10.0,28.302768350303964
WASP-43 b,WASP-43,1,1,Transit,2011,0.813475,10.424,565.714,1426.7,4400.0,0.6,0.58,86.7467,0.0,66.23407364736863,38.89581438800689,0.0,26.282472008843882
CoRoT-17 b,CoRoT-17,1,1,Transit,2011,3.7681,11.43,772.29,1626.0,5740.0,1.59,1.04,1176.12,0.0,57.966774040971515,29.436774739105473,0.0,21.850887195019247
HD 132563 b,HD 132563,3,1,Radial Velocity,2011,1544.0,13.6,473.547,,6289.0,1.29577,1.231,105.155,0.0,73.29136545292059,30.0,10.0,28.322841363230147
HD 192310 c,HD 192310,1,2,Radial Velocity,2011,525.8,5.25,24.0,185.0,5166.0,0.857922,0.8,8.79687,0.0,80.43843203023428,35.86860784223626,16.054394977168947,33.09035871240987
HD 22781 b,HD 22781,1,1,Radial Velocity,2011,528.07,12.3,4338.2,,5027.0,0.743475,0.75,32.6034,0.0,45.35971878652088,30.0,26.59698630136986,25.48917627197269
Kepler-14 b,Kepler-14,2,1,Transit,2011,6.790123,12.733,2669.66,1605.0,6395.0,2.048,1.512,798.0,0.0,40.209961208092984,0.0,0.0,10.052490302023246
MOA-2009-BLG-266L b,MOA-2009-BLG-266L,1,1,Microlensing,2011,2800.0,3.21,10.4,,,,0.56,3040.0,0.0,94.31852893614604,30.0,10.0,33.57963223403651
Kepler-15 b,Kepler-15,1,1,Transit,2011,4.942782,10.76,209.76,1251.0,5515.0,0.992,1.018,739.412,0.0,72.69345703662655,42.087926887991784,0.0,28.695345981154585
Kepler-17 b,Kepler-17,1,1,Transit,2011,1.4857108,14.68,778.65,1570.0,5781.0,1.01034,1.04,720.753,0.0,53.134721054222005,19.089134991956485,0.0,18.055964011544624
CoRoT-18 b,CoRoT-18,1,1,Transit,2011,1.9000693,14.68,1102.82,1550.0,5440.0,1.0,0.95,764.889,0.0,50.90196465136292,16.576405007565256,0.0,16.869592414732043
HR 8799 e,HR 8799,1,4,Imaging,2010,20815.6,13.11453,3178.3,1150.0,7400.0,1.49338,1.51,41.2441,0.0,8.157494667260984,0.0,0.0,2.039373666815246
HD 177830 c,HD 177830,2,2,Radial Velocity,2010,110.9,7.87,47.6725,,4949.0,2.62,1.47,62.7674,0.0,90.17321556182951,30.0,19.115068493150687,34.822071013745045
HD 113538 b,HD 113538,1,2,Radial Velocity,2010,663.2,13.2,114.41,,4462.0,0.53,0.585,16.2817,0.0,78.63282742453333,30.0,15.490410958904103,31.03080959585936
HD 113538 c,HD 113538,1,2,Radial Velocity,2010,1818.0,13.8,295.57,,4462.0,0.53,0.585,16.2817,0.0,73.90275586786257,30.0,10.0,28.47568896696564
Kepler-8 b,Kepler-8,1,1,Transit,2010,3.5224991,15.871944,187.5197,1680.0,6213.0,1.486,1.213,1021.87,0.0,53.25728348376159,15.124144562667567,0.0,17.09535701160729
HD 1461 b,HD 1461,1,2,Radial Velocity,2010,5.77152,2.42,6.44,,5765.0,1.152288,1.02,23.4534,10.0,99.086092430331,30.0,10.474371506849316,37.39011598429508
WASP-8 b,WASP-8,2,2,Transit,2010,8.15872,12.66617,807.2882,1059.0,5600.0,1.03,1.34,89.9606,0.0,68.6454817258003,31.22353925058563,0.0,24.96725524409648
HD 10180 c,HD 10180,1,6,Radial Velocity,2010,5.75969,,2741.58783878,,5911.0,1.109,1.06,38.9607,0.0,77.22698923333432,30.0,40.47339917808219,36.925097102854124
HD 10180 d,HD 10180,1,6,Radial Velocity,2010,16.357,,3295.88058059,,5911.0,1.109,1.06,38.9607,0.0,72.61687653096082,30.0,41.344410958904106,35.99032187246623
HD 10180 e,HD 10180,1,6,Radial Velocity,2010,49.748,5.39,25.1,,5911.0,1.109,1.06,38.9607,0.0,95.11664785617015,30.0,14.088876712328766,34.801381142124725
HD 10180 f,HD 10180,1,6,Radial Velocity,2010,122.744,5.24,23.9,,5911.0,1.109,1.06,38.9607,0.0,95.2750284048717,30.0,20.08854794520548,36.340894087519295
HD 10180 g,HD 10180,1,6,Radial Velocity,2010,604.67,,3375.33768234,,5911.0,1.109,1.06,38.9607,0.0,70.88654130700155,30.0,50.30109589041096,37.79690929935313
HD 10180 h,HD 10180,1,6,Radial Velocity,2010,2205.0,9.4,64.4,,5911.0,1.109,1.06,38.9607,0.0,83.36672273410814,30.0,10.0,30.841680683527034
WASP-29 b,WASP-29,1,1,Transit,2010,3.92273,8.63093,73.1009,970.0,4800.0,0.79,0.77,87.5953,0.0,84.39786269946147,80.0,0.0,41.09946567486537
NN Ser c,NN Ser,2,2,Eclipse Timing Variations,2010,5573.55,12.6,2329.6,,57000.0,,0.535,515.818,0.0,52.378801847168376,30.0,10.0,23.094700461792094
Kepler-11 f,Kepler-11,1,6,Transit,2010,46.6888,2.49,2.0,513.0,5663.0,1.065,0.961,646.346,0.0,92.73028484792503,53.29235788064493,0.0,36.50566068214249
Kepler-11 e,Kepler-11,1,6,Transit,2010,31.9996,4.19,8.0,582.0,5663.0,1.065,0.961,646.346,0.0,92.69985283014704,54.906720079961275,0.0,36.901643227527074
Kepler-11 g,Kepler-11,1,6,Transit,2010,118.3807,3.33,25.0,376.0,5663.0,1.065,0.961,646.346,0.0,89.23797312384859,46.49995490551455,10.563253881278534,36.57529547766042
Kepler-11 c,Kepler-11,1,6,Transit,2010,13.0241,2.87,2.9,786.0,5663.0,1.065,0.961,646.346,0.0,99.90075778400902,65.72058603023301,0.0,41.40533595356051
HAT-P-17 c,HAT-P-17,1,2,Radial Velocity,2010,5584.0,13.1,1080.6,,5336.96,0.838682,0.92,92.3831,0.0,61.8334763466726,30.0,10.0,25.45836908666815
alf Ari b,alf Ari,1,1,Radial Velocity,2010,380.8,13.4,572.07,,4553.0,13.9,1.5,20.21019,0.0,74.956547266124,30.0,38.701369863013696,35.914479282284425
Ross 458 c,Ross 458,2,1,Imaging,2010,,14.01125,1906.98,,3965.42,0.562566,0.556419,11.5094,0.0,63.35224506094322,30.0,40.0,33.33806126523581
WASP-23 b,WASP-23,1,1,Transit,2010,2.9444256,10.783,280.95,1076.55,5150.0,0.765,0.78,207.49,0.0,76.13849626328776,42.575617727848865,0.0,29.678528497784157
Kepler-11 d,Kepler-11,1,6,Transit,2010,22.6845,3.12,7.3,653.0,5663.0,1.065,0.961,646.346,0.0,96.3773128111708,59.41569163748443,0.0,38.9482511121638
Kepler-11 b,Kepler-11,1,6,Transit,2010,10.3039,1.8,1.9,849.0,5663.0,1.065,0.961,646.346,30.0,96.43185435982437,80.0,0.0,51.60796358995609
Kepler-40 b,Kepler-40,1,1,Transit,2010,6.87349,13.11,699.2,1620.0,6510.0,2.13,1.48,2305.01,0.0,55.57597135204373,24.392452435720593,0.0,19.99210594694108
HD 102365 b,HD 102365,2,1,Radial Velocity,2010,122.1,4.14,16.0,,5630.0,0.95138,0.85,9.2894,0.0,97.40200262723745,30.0,20.035616438356165,36.859404766398406
MOA-2009-BLG-387L b,MOA-2009-BLG-387L,1,1,Microlensing,2010,1980.0,13.2,830.0,,,,0.19,5690.0,0.0,70.27796542572318,30.0,10.0,27.569491356430795
2MASS J04414489+2301513 b,2MASS J04414489+2301513,1,1,Imaging,2010,,12.6,2383.6,,2936.0,0.231916,0.019,120.42398696,0.0,62.022615156663335,30.0,40.0,33.005653789165834
WASP-21 b,WASP-21,1,1,Transit,2010,4.322482,11.99,95.345,1340.0,5800.0,1.06,1.01,258.426,0.0,69.25842310900849,36.278193688176366,0.0,26.384154199296212
GJ 3634 b,GJ 3634,1,1,Radial Velocity,2010,2.64561,2.83,8.4,,3517.0,0.43,0.45,20.3779,10.0,99.86455697434626,30.0,10.217447397260273,37.52050109290164
HAT-P-16 b,HAT-P-16,3,1,Transit,2010,2.77596,14.448,1332.605,1626.0,6158.0,1.237,1.218,226.637,0.0,47.643152311582234,13.555805733428272,0.0,15.299739511252627
