timestamp,density,speed,temperature
2025-12-02 21:28:00,1.72,394.1,45135
2025-12-02 21:29:00,1.66,400.8,85642
2025-12-02 21:30:00,2.53,395.0,66861
2025-12-02 21:31:00,3.87,404.4,72973
2025-12-02 21:32:00,2.82,398.0,46279
2025-12-02 21:33:00,2.25,394.7,49279
2025-12-02 21:34:00,1.89,393.2,72533
2025-12-02 21:35:00,2.07,404.4,77481
2025-12-02 21:36:00,2.41,398.9,96095
2025-12-02 21:37:00,4.31,411.3,77924
2025-12-02 21:38:00,5.7,411.3,86620
2025-12-02 21:39:00,5.65,412.9,79225
2025-12-02 21:40:00,6.33,413.5,67956
2025-12-02 21:41:00,5.86,413.5,67771
2025-12-02 21:42:00,5.78,413.3,75262
2025-12-02 21:43:00,5.54,411.6,82103
2025-12-02 21:44:00,5.61,410.8,74931
2025-12-02 21:45:00,5.61,409.7,71277
2025-12-02 21:46:00,6.42,411.4,71151
2025-12-02 21:47:00,6.31,411.5,64753
2025-12-02 21:48:00,6.39,411.6,65282
2025-12-02 21:49:00,6.27,408.8,64151
2025-12-02 22:15:00,7.18,393.2,32212
2025-12-02 22:16:00,5.7,390.1,32456
2025-12-02 22:17:00,5.6,389.1,31948
2025-12-02 22:18:00,5.44,389.3,33016
2025-12-02 22:19:00,6.0,386.9,28627
2025-12-02 22:20:00,7.84,396.5,22160
2025-12-02 22:21:00,7.94,401.6,18833
2025-12-02 22:22:00,7.66,399.5,17413
2025-12-02 22:23:00,7.69,397.6,17237
2025-12-02 22:24:00,7.44,397.9,17807
2025-12-02 22:25:00,7.37,399.0,17665
2025-12-02 22:26:00,7.51,397.9,17730
2025-12-02 22:27:00,7.62,398.7,17729
2025-12-02 22:28:00,7.45,396.8,18064
2025-12-02 22:29:00,7.42,396.6,18137
2025-12-02 22:30:00,7.34,397.0,18016
2025-12-02 22:31:00,7.04,396.0,18816
2025-12-02 22:32:00,7.15,396.6,19388
2025-12-02 22:33:00,7.19,397.3,19473
2025-12-02 22:34:00,7.07,396.1,19885
2025-12-02 22:35:00,6.91,395.5,19881
2025-12-02 22:36:00,6.87,394.4,19242
2025-12-02 22:37:00,6.83,394.6,19576
2025-12-02 22:38:00,6.73,393.9,20582
2025-12-02 22:39:00,6.89,392.4,26273
2025-12-02 22:40:00,7.01,391.8,31311
2025-12-02 22:41:00,7.35,392.5,35850
2025-12-02 22:42:00,7.21,392.5,26605
2025-12-02 22:43:00,7.1,392.7,23771
2025-12-02 22:44:00,7.59,395.1,20906
2025-12-02 22:45:00,6.73,392.1,16637
2025-12-02 22:46:00,6.57,391.4,15944
2025-12-02 22:47:00,6.97,392.7,16804
2025-12-02 22:48:00,6.91,392.5,15838
2025-12-02 22:49:00,6.97,391.8,15982
2025-12-02 22:50:00,7.2,392.2,15157
2025-12-02 22:51:00,7.18,393.1,14965
2025-12-02 22:52:00,7.15,393.5,16012
2025-12-02 22:53:00,7.58,394.4,16475
2025-12-02 22:54:00,7.14,393.2,17350
2025-12-02 22:55:00,7.46,393.4,17677
2025-12-02 22:56:00,6.95,393.3,17038
2025-12-02 22:57:00,7.2,393.6,16609
2025-12-02 22:58:00,7.15,393.9,16354
2025-12-02 22:59:00,7.32,395.3,16612
2025-12-02 23:00:00,7.38,396.1,16879
2025-12-02 23:01:00,7.13,394.2,16664
2025-12-02 23:02:00,7.26,391.1,24687
2025-12-02 23:03:00,6.94,391.9,18545
2025-12-02 23:04:00,6.9,393.0,17616
2025-12-02 23:05:00,7.1,392.6,17846
2025-12-02 23:06:00,7.07,392.1,17751
2025-12-02 23:07:00,7.01,391.8,17617
2025-12-02 23:08:00,6.97,391.6,17246
2025-12-02 23:09:00,6.94,392.0,16439
2025-12-02 23:10:00,7.11,392.6,17657
2025-12-02 23:11:00,7.05,392.3,16710
2025-12-02 23:12:00,7.16,392.7,16491
2025-12-02 23:13:00,7.11,393.0,16765
2025-12-02 23:14:00,7.18,393.3,16723
2025-12-02 23:15:00,7.26,393.7,16636
2025-12-02 23:16:00,7.37,394.1,16565
2025-12-02 23:17:00,7.5,394.3,16374
2025-12-02 23:18:00,7.28,392.9,16031
2025-12-02 23:19:00,7.33,392.2,15452
2025-12-02 23:20:00,7.25,391.6,15267
2025-12-02 23:21:00,7.58,392.3,15905
2025-12-02 23:22:00,7.46,391.9,15269
2025-12-02 23:23:00,7.36,392.5,15751
2025-12-02 23:24:00,7.54,392.7,15785
2025-12-02 23:25:00,7.56,393.2,16667
2025-12-02 23:26:00,7.7,394.0,16873
2025-12-02 23:27:00,7.77,394.8,16613
2025-12-02 23:28:00,8.02,395.3,16478
2025-12-02 23:29:00,8.1,396.2,16378
2025-12-02 23:30:00,8.19,397.0,16339
2025-12-02 23:31:00,8.15,396.8,16247
2025-12-02 23:32:00,8.26,396.8,16269
2025-12-02 23:33:00,7.97,393.9,16391
2025-12-02 23:34:00,7.98,395.1,16919
2025-12-02 23:35:00,8.39,396.4,15777
2025-12-02 23:36:00,8.42,392.9,16005
2025-12-02 23:37:00,7.99,393.7,16962
2025-12-02 23:38:00,8.4,393.3,16203
2025-12-02 23:39:00,8.19,393.4,15986
2025-12-02 23:40:00,8.17,392.7,15768
2025-12-02 23:41:00,8.72,394.5,16077
2025-12-02 23:42:00,8.56,392.4,15198
2025-12-02 23:43:00,8.85,393.6,15477
2025-12-02 23:44:00,8.86,393.3,15997
2025-12-02 23:45:00,8.83,393.1,16700
2025-12-02 23:46:00,8.74,393.2,17125
2025-12-02 23:47:00,8.85,390.1,26332
2025-12-02 23:48:00,7.93,383.8,16174
2025-12-02 23:49:00,8.32,383.3,15484
2025-12-02 23:50:00,8.28,384.0,15179
2025-12-02 23:51:00,8.45,385.8,18834
2025-12-02 23:52:00,8.42,386.9,23690
2025-12-02 23:53:00,7.97,390.2,32019
2025-12-02 23:54:00,9.12,393.9,52271
2025-12-02 23:55:00,9.14,392.8,41808
2025-12-02 23:56:00,7.79,391.5,27769
2025-12-02 23:57:00,7.86,391.9,27436
2025-12-02 23:58:00,7.89,392.1,26248
2025-12-02 23:59:00,7.75,392.1,26710
2025-12-03 00:00:00,7.86,393.7,24391
2025-12-03 00:01:00,8.42,392.5,23748
2025-12-03 00:02:00,8.78,392.0,23719
2025-12-03 00:03:00,8.79,392.0,23368
2025-12-03 00:04:00,8.55,393.8,20175
2025-12-03 00:05:00,8.54,394.3,20412
2025-12-03 00:06:00,8.09,395.9,21304
2025-12-03 00:07:00,8.33,396.8,21886
2025-12-03 00:08:00,9.35,401.1,35485
2025-12-03 00:09:00,9.39,403.5,38634
2025-12-03 00:10:00,7.4,399.3,22567
2025-12-03 00:11:00,7.41,401.2,24286
2025-12-03 00:12:00,7.75,401.6,26330
2025-12-03 00:13:00,9.21,406.5,54054
2025-12-03 00:14:00,8.18,397.9,22882
2025-12-03 00:15:00,7.98,397.0,22098
2025-12-03 00:16:00,8.02,397.1,21778
2025-12-03 00:17:00,8.37,398.9,20843
2025-12-03 00:18:00,8.85,402.6,25460
2025-12-03 00:19:00,8.71,403.0,24797
2025-12-03 00:20:00,8.2,400.2,21538
2025-12-03 00:21:00,8.3,400.6,23831
2025-12-03 00:22:00,8.33,401.0,22826
2025-12-03 00:23:00,9.03,403.9,26531
2025-12-03 00:24:00,9.05,405.1,25218
2025-12-03 00:25:00,9.37,404.3,25451
2025-12-03 00:26:00,9.56,406.1,35253
2025-12-03 00:27:00,9.75,406.5,32995
2025-12-03 00:28:00,9.89,406.5,34688
2025-12-03 00:29:00,9.2,405.3,35333
2025-12-03 00:30:00,9.41,407.0,45772
2025-12-03 00:31:00,9.69,406.4,36100
2025-12-03 00:32:00,8.98,404.2,26454
2025-12-03 00:33:00,9.46,405.6,33573
2025-12-03 00:34:00,9.84,405.7,28507
2025-12-03 00:35:00,9.98,409.7,33953
2025-12-03 00:36:00,9.64,408.9,33195
2025-12-03 00:37:00,9.97,407.6,45984
2025-12-03 00:38:00,9.51,407.3,44094
2025-12-03 00:39:00,9.7,406.2,41304
2025-12-03 00:40:00,8.63,399.9,24466
2025-12-03 00:41:00,8.74,400.8,30015
2025-12-03 00:42:00,8.86,403.3,31597
2025-12-03 00:43:00,9.28,404.7,49275
2025-12-03 00:44:00,9.17,403.0,34043
2025-12-03 00:45:00,9.2,404.9,27142
2025-12-03 00:46:00,9.91,406.1,36485
2025-12-03 00:47:00,9.66,406.7,35493
2025-12-03 00:48:00,9.85,406.7,40893
2025-12-03 00:49:00,9.58,405.6,37205
2025-12-03 00:50:00,10.07,412.3,38937
2025-12-03 00:51:00,9.87,408.0,34141
2025-12-03 00:52:00,9.89,408.1,33249
2025-12-03 00:53:00,9.75,406.9,26899
2025-12-03 00:54:00,9.77,407.9,27388
2025-12-03 00:55:00,10.07,406.1,36296
2025-12-03 00:56:00,9.76,404.6,26939
2025-12-03 00:57:00,10.67,404.3,27020
2025-12-03 00:58:00,10.69,404.5,27099
2025-12-03 00:59:00,10.44,403.7,27502
2025-12-03 01:00:00,10.69,404.4,27127
2025-12-03 01:01:00,10.07,403.6,28215
2025-12-03 01:02:00,9.92,405.1,31417
2025-12-03 01:03:00,9.61,403.6,27195
2025-12-03 01:04:00,10.22,403.0,35510
2025-12-03 01:05:00,9.43,400.2,24708
2025-12-03 01:06:00,10.35,402.2,32270
2025-12-03 01:07:00,9.79,400.4,24888
2025-12-03 01:08:00,9.23,397.6,22525
2025-12-03 01:09:00,10.16,401.7,28086
2025-12-03 01:10:00,10.42,403.2,32374
2025-12-03 01:11:00,10.61,403.3,32554
2025-12-03 01:12:00,10.62,403.6,30422
2025-12-03 01:13:00,11.2,409.6,43464
2025-12-03 01:14:00,10.58,409.1,36244
2025-12-03 01:15:00,10.84,410.4,41052
2025-12-03 01:16:00,10.36,408.6,31973
2025-12-03 01:17:00,10.82,409.8,39697
2025-12-03 01:18:00,11.25,410.0,46397
2025-12-03 01:19:00,11.01,409.4,46233
2025-12-03 01:20:00,11.24,407.7,47001
2025-12-03 01:21:00,11.22,408.0,46878
2025-12-03 01:22:00,10.38,403.5,40103
2025-12-03 01:23:00,10.07,402.3,33259
2025-12-03 01:24:00,10.53,403.5,35766
2025-12-03 01:25:00,11.01,407.2,48406
2025-12-03 01:26:00,10.22,404.5,42329
2025-12-03 01:27:00,11.14,406.7,46745
2025-12-03 01:28:00,11.16,406.6,48168
2025-12-03 01:29:00,11.2,406.5,48461
2025-12-03 01:30:00,11.39,406.9,47496
2025-12-03 01:31:00,11.59,408.5,48080
2025-12-03 01:32:00,11.56,407.3,46355
2025-12-03 01:33:00,11.79,406.9,45853
2025-12-03 01:34:00,11.8,408.3,45176
2025-12-03 01:35:00,11.84,409.2,42803
2025-12-03 01:36:00,11.47,406.5,46453
2025-12-03 01:37:00,11.6,406.7,50124
2025-12-03 01:38:00,11.08,406.3,49186
2025-12-03 01:39:00,11.31,405.3,47002
2025-12-03 01:40:00,11.54,408.5,51599
2025-12-03 01:41:00,10.9,403.2,53345
2025-12-03 01:42:00,9.91,398.2,47439
2025-12-03 01:43:00,10.0,398.9,40282
2025-12-03 01:44:00,10.46,402.0,39932
2025-12-03 01:45:00,10.25,401.1,36766
2025-12-03 01:46:00,10.41,401.6,40801
2025-12-03 01:47:00,10.28,402.8,36696
2025-12-03 01:48:00,10.54,403.6,39715
2025-12-03 01:49:00,10.8,404.0,38004
2025-12-03 01:50:00,10.27,402.7,36114
2025-12-03 01:51:00,9.58,393.1,47208
2025-12-03 01:52:00,9.36,393.0,46382
2025-12-03 01:53:00,9.7,392.9,48193
2025-12-03 01:54:00,10.75,394.5,50017
2025-12-03 01:55:00,10.88,393.6,57519
2025-12-03 01:56:00,10.47,395.2,53213
2025-12-03 01:57:00,11.14,395.6,54550
2025-12-03 01:58:00,10.81,401.6,39242
2025-12-03 01:59:00,10.8,401.4,34659
2025-12-03 02:00:00,11.27,399.9,43926
2025-12-03 02:01:00,10.8,398.6,44960
2025-12-03 02:02:00,10.53,397.6,46838
2025-12-03 02:03:00,10.59,398.5,46017
2025-12-03 02:04:00,10.25,396.9,46938
2025-12-03 02:05:00,10.51,396.8,41909
2025-12-03 02:06:00,10.18,394.6,42758
2025-12-03 02:07:00,10.26,394.7,38937
2025-12-03 02:08:00,10.68,401.5,34850
2025-12-03 02:09:00,10.54,400.9,32013
2025-12-03 02:10:00,10.58,400.6,35665
2025-12-03 02:11:00,10.45,400.8,32379
2025-12-03 02:12:00,10.49,401.0,36173
2025-12-03 02:13:00,10.71,400.9,32001
2025-12-03 02:14:00,11.64,404.9,43887
2025-12-03 02:15:00,12.15,409.2,48510
2025-12-03 02:16:00,11.96,410.4,47902
2025-12-03 02:17:00,11.32,411.1,40445
2025-12-03 02:18:00,11.94,411.0,43806
2025-12-03 02:19:00,11.89,408.2,43387
2025-12-03 02:20:00,11.36,405.7,45491
2025-12-03 02:21:00,10.04,401.1,34800
2025-12-03 02:22:00,11.04,402.6,39942
2025-12-03 02:23:00,11.89,402.8,42258
2025-12-03 02:24:00,10.76,402.4,34713
2025-12-03 02:25:00,11.34,401.8,39174
2025-12-03 02:26:00,10.81,398.7,34906
2025-12-03 02:27:00,11.5,405.9,41076
2025-12-03 02:28:00,11.23,404.7,40160
2025-12-03 02:29:00,11.32,405.1,37876
2025-12-03 02:30:00,10.8,401.0,36907
2025-12-03 02:31:00,9.94,394.9,37645
2025-12-03 02:32:00,10.62,396.6,38564
2025-12-03 02:33:00,10.06,395.5,38760
2025-12-03 02:34:00,10.12,398.1,50897
2025-12-03 02:35:00,10.27,395.1,39926
2025-12-03 02:36:00,9.71,394.3,44073
2025-12-03 02:37:00,10.06,396.1,46192
2025-12-03 02:38:00,9.64,395.6,42368
2025-12-03 02:39:00,10.09,395.4,39633
2025-12-03 02:40:00,11.32,398.1,45694
2025-12-03 02:41:00,10.84,393.5,48455
2025-12-03 02:42:00,9.94,393.5,42792
2025-12-03 02:43:00,9.93,395.2,39606
2025-12-03 02:44:00,9.6,394.9,37029
2025-12-03 02:45:00,9.34,393.1,33522
2025-12-03 02:46:00,9.98,397.1,36567
2025-12-03 02:47:00,10.33,397.9,36777
2025-12-03 02:48:00,10.65,403.5,41509
2025-12-03 02:49:00,10.71,397.1,46929
2025-12-03 02:50:00,10.25,394.5,43690
2025-12-03 02:51:00,9.36,392.6,36957
2025-12-03 02:52:00,10.14,393.6,39017
2025-12-03 02:53:00,9.7,393.2,39254
2025-12-03 02:54:00,10.51,393.5,48070
2025-12-03 02:55:00,10.36,393.5,42422
2025-12-03 02:56:00,10.33,395.3,37835
2025-12-03 02:57:00,10.02,395.9,38191
2025-12-03 02:58:00,10.12,396.1,38666
2025-12-03 02:59:00,9.97,397.0,38299
2025-12-03 03:00:00,10.07,397.5,37608
2025-12-03 03:01:00,9.81,396.1,39204
2025-12-03 03:02:00,9.21,392.2,44942
2025-12-03 03:03:00,9.38,389.7,49012
2025-12-03 03:04:00,9.66,392.6,45899
2025-12-03 03:05:00,10.3,401.5,41105
2025-12-03 03:06:00,11.15,412.6,46761
2025-12-03 03:07:00,9.68,393.8,42839
2025-12-03 03:08:00,9.85,394.7,44030
2025-12-03 03:09:00,9.09,392.3,43495
2025-12-03 03:10:00,8.59,390.9,48526
2025-12-03 03:11:00,8.36,390.8,44859
2025-12-03 03:12:00,8.5,389.5,47151
2025-12-03 03:13:00,8.26,390.1,43098
2025-12-03 03:14:00,7.95,387.8,48019
2025-12-03 03:15:00,8.65,387.6,49530
2025-12-03 03:16:00,8.56,390.7,43828
2025-12-03 03:17:00,8.47,388.6,45731
2025-12-03 03:18:00,8.75,391.4,41537
2025-12-03 03:19:00,8.61,389.2,48493
2025-12-03 03:20:00,8.6,388.9,49638
2025-12-03 03:21:00,8.59,387.8,54591
2025-12-03 03:22:00,8.96,391.6,46615
2025-12-03 03:23:00,9.5,393.5,47660
2025-12-03 03:24:00,8.09,387.6,51972
2025-12-03 03:25:00,7.9,387.3,54270
2025-12-03 03:26:00,7.78,385.9,53994
2025-12-03 03:27:00,8.06,388.7,49170
2025-12-03 03:28:00,8.84,393.3,45024
2025-12-03 03:29:00,8.25,390.8,58026
2025-12-03 03:30:00,8.4,390.5,53408
2025-12-03 03:31:00,8.23,389.8,52911
2025-12-03 03:32:00,8.25,390.6,51917
2025-12-03 03:33:00,8.58,392.0,50404
2025-12-03 03:34:00,8.71,391.1,50909
2025-12-03 03:35:00,10.01,399.2,44652
2025-12-03 03:36:00,10.23,399.5,37183
2025-12-03 03:37:00,9.53,395.6,33423
2025-12-03 03:38:00,9.26,396.1,40277
2025-12-03 03:39:00,8.86,394.3,37992
2025-12-03 03:40:00,10.18,403.8,38060
2025-12-03 03:41:00,8.78,393.5,42250
2025-12-03 03:42:00,8.97,390.9,41163
2025-12-03 03:43:00,9.18,392.7,43083
2025-12-03 03:44:00,9.13,389.8,45335
2025-12-03 03:45:00,8.64,392.8,39730
2025-12-03 03:46:00,9.26,395.6,39215
2025-12-03 03:47:00,9.64,399.2,33681
2025-12-03 03:48:00,9.79,397.9,35833
2025-12-03 03:49:00,10.23,402.3,35495
2025-12-03 03:50:00,10.96,406.9,42017
2025-12-03 03:51:00,10.45,405.3,36844
2025-12-03 03:52:00,10.61,405.7,37903
2025-12-03 03:53:00,11.08,405.4,43616
2025-12-03 03:54:00,11.02,406.5,41808
2025-12-03 03:55:00,10.78,407.5,40247
2025-12-03 03:56:00,9.34,393.5,34003
2025-12-03 03:57:00,8.74,393.0,33374
2025-12-03 03:58:00,8.78,390.7,34048
2025-12-03 03:59:00,10.44,399.1,40648
2025-12-03 04:00:00,9.69,397.4,38342
2025-12-03 04:01:00,9.83,401.4,38590
2025-12-03 04:02:00,10.22,405.2,46461
2025-12-03 04:03:00,9.41,397.5,37311
2025-12-03 04:04:00,9.1,398.5,35288
2025-12-03 04:05:00,9.47,398.9,33418
2025-12-03 04:06:00,9.36,397.2,37105
2025-12-03 04:07:00,8.92,394.0,40301
2025-12-03 04:08:00,8.52,394.4,34645
2025-12-03 04:09:00,8.36,393.4,35218
2025-12-03 04:10:00,9.38,393.7,38660
2025-12-03 04:11:00,9.02,395.6,37998
2025-12-03 04:12:00,8.65,392.7,38156
2025-12-03 04:13:00,8.67,393.2,33971
2025-12-03 04:14:00,8.48,391.4,32827
2025-12-03 04:15:00,8.4,391.5,32764
2025-12-03 04:16:00,8.74,391.6,38390
2025-12-03 04:17:00,8.54,391.9,39472
2025-12-03 04:18:00,8.68,392.5,37384
2025-12-03 04:19:00,8.67,393.2,32102
2025-12-03 04:20:00,8.57,393.1,32250
2025-12-03 04:21:00,9.48,397.6,31605
2025-12-03 04:22:00,9.89,396.3,33538
2025-12-03 04:23:00,9.47,396.1,31842
2025-12-03 04:24:00,9.75,395.2,31858
2025-12-03 04:25:00,9.78,394.1,33745
2025-12-03 04:26:00,9.41,394.0,32447
2025-12-03 04:27:00,9.24,392.5,32480
2025-12-03 04:28:00,9.43,393.7,32039
2025-12-03 04:29:00,9.12,392.8,32789
2025-12-03 04:30:00,9.49,391.9,40764
2025-12-03 04:31:00,9.36,393.3,35752
2025-12-03 04:32:00,9.65,397.3,31103
2025-12-03 04:33:00,9.51,394.4,33569
2025-12-03 04:34:00,9.29,391.4,36893
2025-12-03 04:35:00,10.98,392.6,46745
2025-12-03 04:36:00,10.59,393.9,48654
2025-12-03 04:37:00,9.76,396.9,36889
2025-12-03 04:38:00,9.32,393.6,33286
2025-12-03 04:39:00,9.79,396.6,36840
2025-12-03 04:40:00,9.77,398.7,32366
2025-12-03 04:41:00,9.57,394.9,31826
2025-12-03 04:42:00,8.97,390.9,33200
2025-12-03 04:43:00,8.92,392.0,38048
2025-12-03 04:44:00,8.55,391.9,34233
2025-12-03 04:45:00,9.16,392.5,42612
2025-12-03 04:46:00,9.51,395.8,33327
2025-12-03 04:47:00,9.16,395.9,31708
2025-12-03 04:48:00,9.63,404.7,35850
2025-12-03 04:49:00,9.39,396.2,41537
2025-12-03 04:50:00,9.18,395.6,36405
2025-12-03 04:51:00,10.65,398.8,38488
2025-12-03 04:52:00,9.5,395.5,30262
2025-12-03 04:53:00,9.07,395.1,30028
2025-12-03 04:54:00,9.61,397.0,23029
2025-12-03 04:55:00,9.16,395.7,22471
2025-12-03 04:56:00,9.05,392.5,26445
2025-12-03 04:57:00,9.12,392.8,26399
2025-12-03 04:58:00,9.38,393.1,25961
2025-12-03 04:59:00,9.39,396.6,22434
2025-12-03 05:00:00,9.51,398.2,22753
2025-12-03 05:01:00,9.61,399.1,22484
2025-12-03 05:02:00,9.57,398.6,22445
2025-12-03 05:03:00,9.31,397.3,22487
2025-12-03 05:04:00,9.52,397.6,22802
2025-12-03 05:05:00,8.91,398.4,22887
2025-12-03 05:06:00,9.6,397.6,22601
2025-12-03 05:07:00,9.07,398.3,23068
2025-12-03 05:08:00,9.06,398.0,22482
2025-12-03 05:09:00,9.26,397.3,22655
2025-12-03 05:10:00,9.76,398.6,22552
2025-12-03 05:11:00,9.53,399.3,22942
2025-12-03 05:12:00,9.86,397.0,22770
2025-12-03 05:13:00,9.76,394.4,25952
2025-12-03 05:14:00,9.95,393.9,26013
2025-12-03 05:15:00,9.63,396.7,22188
2025-12-03 05:16:00,9.63,398.3,25858
2025-12-03 05:17:00,9.75,398.7,23349
2025-12-03 05:18:00,10.11,398.5,22742
2025-12-03 05:19:00,9.84,395.2,23113
2025-12-03 05:20:00,9.92,392.7,26400
2025-12-03 05:21:00,10.02,394.0,26113
2025-12-03 05:22:00,9.89,395.6,24344
2025-12-03 05:23:00,9.85,395.6,22829
2025-12-03 05:24:00,9.75,396.5,21960
2025-12-03 05:25:00,9.72,396.6,22491
2025-12-03 05:26:00,9.62,394.9,26053
2025-12-03 05:27:00,9.64,394.7,26348
2025-12-03 05:28:00,10.08,402.5,24895
2025-12-03 05:29:00,11.19,406.5,34191
2025-12-03 05:30:00,10.93,402.7,28460
2025-12-03 05:31:00,9.83,397.1,29654
2025-12-03 05:32:00,8.69,397.6,22351
2025-12-03 05:33:00,8.75,397.7,22346
2025-12-03 05:34:00,9.45,399.2,24020
2025-12-03 05:35:00,9.57,397.8,22868
2025-12-03 05:36:00,9.41,397.4,23007
2025-12-03 05:37:00,9.32,397.9,28445
2025-12-03 05:38:00,9.12,396.0,28359
2025-12-03 05:39:00,9.13,394.3,31194
2025-12-03 05:40:00,8.81,395.2,34090
2025-12-03 05:41:00,6.12,380.0,19179
2025-12-03 05:42:00,5.71,379.3,16325
2025-12-03 05:43:00,6.03,380.1,18234
2025-12-03 05:44:00,6.28,381.7,18013
2025-12-03 05:45:00,6.2,377.9,16396
2025-12-03 05:46:00,5.36,377.8,11391
2025-12-03 05:47:00,5.94,379.4,13068
2025-12-03 05:48:00,5.88,379.3,13235
2025-12-03 05:49:00,5.53,377.9,10742
2025-12-03 05:50:00,5.59,378.0,11168
2025-12-03 05:51:00,5.4,378.4,10756
2025-12-03 05:52:00,5.77,377.5,11113
2025-12-03 05:53:00,5.99,375.3,12293
2025-12-03 05:54:00,5.58,375.9,11900
2025-12-03 05:55:00,5.36,374.9,11423
2025-12-03 05:56:00,5.06,373.6,11853
2025-12-03 05:57:00,5.07,374.9,12636
2025-12-03 05:58:00,5.06,372.7,12716
2025-12-03 05:59:00,5.73,376.8,15360
2025-12-03 06:00:00,6.0,376.3,16916
2025-12-03 06:01:00,6.03,379.0,17648
2025-12-03 06:02:00,6.44,378.0,28225
2025-12-03 06:03:00,6.33,376.8,24587
2025-12-03 06:04:00,5.73,375.1,14684
2025-12-03 06:05:00,5.71,374.2,14694
2025-12-03 06:06:00,5.77,373.9,14947
2025-12-03 06:07:00,5.76,374.4,15385
2025-12-03 06:08:00,5.74,373.9,15694
2025-12-03 06:09:00,6.27,377.1,24918
2025-12-03 06:10:00,5.91,376.9,19704
2025-12-03 06:11:00,5.83,374.5,15929
2025-12-03 06:12:00,5.64,373.9,15909
2025-12-03 06:13:00,5.65,374.6,15788
2025-12-03 06:14:00,6.25,377.8,24654
2025-12-03 06:15:00,6.31,379.0,18115
2025-12-03 06:16:00,6.0,376.8,16832
2025-12-03 06:17:00,6.0,374.6,16337
2025-12-03 06:18:00,5.7,374.8,15489
2025-12-03 06:19:00,5.55,374.2,15569
2025-12-03 06:20:00,5.35,374.8,14548
2025-12-03 06:21:00,5.6,374.7,15395
2025-12-03 06:22:00,5.95,374.9,16520
2025-12-03 06:23:00,5.97,375.2,17042
2025-12-03 06:24:00,5.94,374.3,16657
2025-12-03 06:25:00,5.67,373.1,15981
2025-12-03 06:26:00,5.93,373.1,16008
2025-12-03 06:27:00,5.95,373.5,15804
2025-12-03 06:28:00,5.97,374.3,16346
2025-12-03 06:29:00,5.76,373.2,15899
2025-12-03 06:30:00,5.87,374.8,16041
2025-12-03 06:31:00,5.72,376.6,15626
2025-12-03 06:32:00,6.08,378.3,17128
2025-12-03 06:33:00,6.05,374.7,16370
2025-12-03 06:34:00,5.52,373.0,15710
2025-12-03 06:35:00,5.75,373.6,15369
2025-12-03 06:36:00,5.96,374.8,15673
2025-12-03 06:37:00,6.0,374.1,15403
2025-12-03 06:38:00,6.0,374.4,15714
2025-12-03 06:39:00,5.91,373.0,15291
2025-12-03 06:40:00,5.94,373.9,15798
2025-12-03 06:41:00,5.53,376.2,15478
2025-12-03 06:42:00,5.69,375.9,16454
2025-12-03 06:43:00,5.58,376.1,15375
2025-12-03 06:44:00,6.07,379.7,25295
2025-12-03 06:45:00,5.58,379.1,15641
2025-12-03 06:46:00,6.05,379.9,32821
2025-12-03 06:47:00,5.65,375.9,36621
2025-12-03 06:48:00,5.92,378.4,26362
2025-12-03 06:49:00,5.48,373.2,16934
2025-12-03 06:50:00,5.33,372.3,16413
2025-12-03 06:51:00,5.72,372.7,16832
2025-12-03 06:52:00,5.61,372.0,16507
2025-12-03 06:53:00,5.59,372.5,16368
2025-12-03 06:54:00,5.84,373.4,16501
2025-12-03 06:55:00,5.87,373.0,16578
2025-12-03 06:56:00,6.05,373.9,16691
2025-12-03 06:57:00,6.4,377.1,16660
2025-12-03 06:58:00,6.08,373.5,16710
2025-12-03 06:59:00,6.25,374.0,16435
2025-12-03 07:00:00,6.24,373.8,16245
2025-12-03 07:01:00,6.27,373.5,16024
2025-12-03 07:02:00,6.18,373.9,16448
2025-12-03 07:03:00,6.37,381.7,19075
2025-12-03 07:04:00,7.11,382.5,21039
2025-12-03 07:05:00,7.53,387.1,23183
2025-12-03 07:06:00,6.77,379.0,22539
2025-12-03 07:07:00,6.38,377.5,17653
2025-12-03 07:08:00,5.91,375.5,16559
2025-12-03 07:09:00,5.98,375.5,17735
2025-12-03 07:10:00,5.84,374.1,16426
2025-12-03 07:11:00,6.02,373.4,16495
2025-12-03 07:12:00,6.54,376.5,16277
2025-12-03 07:13:00,6.79,377.3,16815
2025-12-03 07:14:00,6.86,378.8,20034
2025-12-03 07:15:00,6.94,379.8,20467
2025-12-03 07:16:00,6.45,379.6,16559
2025-12-03 07:17:00,6.71,379.2,17743
2025-12-03 07:18:00,6.99,380.5,18423
2025-12-03 07:19:00,6.26,379.6,16882
2025-12-03 07:20:00,6.91,377.7,21468
2025-12-03 07:21:00,6.56,374.7,16433
2025-12-03 07:22:00,6.26,373.8,16193
2025-12-03 07:23:00,6.12,373.1,15888
2025-12-03 07:24:00,6.44,374.4,16508
2025-12-03 07:25:00,6.46,375.7,16119
2025-12-03 07:26:00,6.17,374.0,16360
2025-12-03 07:27:00,6.21,374.9,16129
2025-12-03 07:28:00,6.33,375.4,16417
2025-12-03 07:29:00,7.15,378.2,17685
2025-12-03 07:30:00,6.36,371.6,15621
2025-12-03 07:31:00,6.73,373.6,15697
2025-12-03 07:32:00,6.91,375.2,16000
2025-12-03 07:33:00,7.02,377.4,18852
2025-12-03 07:34:00,7.32,376.6,24714
